[86090961, 198884680, 203601935]
[239554898, 231847501, 34497059]
[188932858, 115146698, 234256803]
[88279509, 60221365, 174908145]
[136727690, 26278986, 207374225]
[78660930, 30808957, 109697977]
[18886745, 225393292, 56726216]
[239679406, 224062054, 145557329]
[204923669, 241002532, 62700247]
[204923669, 199255267, 95578888]
[10971906, 85868500, 2278037]
[21720706, 134383314, 48751401]
[112655291, 19209424, 201033010]
[173651877, 69134606, 138665615]
[54986510, 243815304, 98728040]
[118692768, 135569123, 181527210]
[79009743, 220218071, 141890391]
[162374829, 40832358, 6017813]
[64151556, 214470560, 42608089]
[72760936, 12731821, 169064949]
[19822928, 59458312, 73032326]
[18782487, 180228062, 126937014]
[131161949, 182719904, 31830738]
[173932799, 243777372, 166477979]
[67615727, 235010115, 70782644]
[214976764, 232135327, 48081430]
[207966434, 70493937, 34137722]
[21720706, 242384619, 102900038]
[123585542, 226332800, 20458244]
[183340201, 189313754, 171136531]
[115889120, 41666144, 90214911]
[214617228, 115880274, 59132904]
[115889120, 41666144, 248898062]
[173377106, 227979404, 55409189]
[23593792, 205572457, 2412153]
[112868826, 66077729, 180618289]
[96343362, 204324079, 66426087]
[32676012, 43798277, 152559849]
[232851278, 76379705, 179522276]
[20975483, 210504506, 85224090]
[80765703, 141535867, 169906788]
[233262282, 175781065, 110019003]
[218542507, 210706211, 79977776]
[70079855, 233096751, 143763831]
[46100675, 180066968, 148279887]
[119048721, 189256057, 153933443]
[72895078, 17932490, 238981785]
[199976190, 8845771, 36487656]
[21720706, 145548288, 78157230]
[239393237, 164714934, 224904743]
[233262282, 175781065, 129080199]
[233262282, 231812234, 47735596]
[179498829, 84856051, 118915353]
[211316160, 37095821, 124213554]
[220463203, 64559263, 91664294]
[22619776, 75911925, 86276441]
[245186357, 104175749, 209709172]
[223787457, 102279757, 212932675]
[102428331, 177733082, 129251195]
[104573498, 121415770, 149472192]
[136727690, 26278986, 2850958]
[115889120, 104638425, 159651819]
[64151556, 161405250, 75649344]
[10379212, 12391743, 144597231]
[84732876, 229889095, 193890556]
[13109669, 214844984, 113565166]
[85279524, 136537575, 155460341]
[169717436, 247028421, 155505058]
[85279524, 9931594, 23855659]
[123288860, 93305486, 108103938]
[176878569, 107188144, 95985101]
[32676012, 39276597, 190035849]
[27082448, 54456177, 91303890]
[244452499, 16903407, 93670242]
[112655291, 83034732, 9978636]
[240507357, 41775614, 33310911]
[83228600, 172974354, 76843165]
[46100675, 222867026, 121603215]
[179498829, 84856051, 92709524]
[123585542, 93817862, 231442116]
[188932858, 115146698, 130248764]
[162374829, 40832358, 210795599]
[182135464, 23511708, 200353827]
[228705482, 162198097, 43176297]
[102428331, 177733082, 47880734]
[84732876, 229889095, 137424271]
[35552242, 162669051, 148870766]
[125742946, 13189513, 91868460]
[46100675, 242357310, 153920114]
[133122770, 110032371, 242836336]
[88279509, 60221365, 144961178]
[245186357, 53095622, 48374985]
[35552242, 93220486, 31058309]
[80810737, 179338136, 62663263]
[190568229, 44761891, 10375334]
[60290327, 187049375, 215165448]
[20649053, 35565090, 23734703]
[181938804, 163199325, 143234880]
[86545110, 138515452, 12125126]
[133122770, 110032371, 218304180]
[124206638, 48607635, 205159272]
[13886713, 59039261, 150932566]
[108304558, 205317970, 20673001]
[136301248, 178112656, 169802313]
[147518822, 3247038, 122014771]
[146595498, 26426060, 127040296]
[76562561, 10340272, 128488072]
[104573498, 139736287, 57981276]
[242767556, 223313203, 181976474]
[173932799, 86115254, 157979992]
[42239749, 151051296, 184950815]
[226962391, 159214288, 117719163]
[121690776, 115201947, 198483596]
[207966434, 70493937, 72682838]
[177119877, 214819640, 209692584]
[211510271, 46724623, 74610054]
[43279741, 54733268, 15141126]
[213579804, 244349371, 165578575]
[152760441, 85947700, 197971879]
[112000692, 137625108, 103188008]
[123288860, 93305486, 92625034]
[113588501, 150903877, 15899272]
[214976764, 232135327, 176113184]
[141252012, 96976254, 103329833]
