[139546810, 239589720, 133551693]
[23352730, 169676757, 233432536]
[23352730, 166909107, 28473185, 22274136]
[23352730, 79325002, 248242818, 39252288]
[23352730, 169676757, 171654797]
[23352730, 176157657, 145969510, 165547712]
[23352730, 166909107, 28473185, 57678867]
[92371730, 165264122, 166760576, 141386210]
[23352730, 169676757, 9174206]
[92371730, 165264122, 166760576, 137827770]
[23352730, 169676757, 212062467]
[23352730, 176157657, 216875012, 235584990]
[139546810, 239589720, 133551693, 139340214]
[139546810, 239589720, 133551693, 148344224]
[23352730, 119400816, 69494903]
[23352730, 176157657, 216875012, 77788388]
[23352730, 119400816, 86172609, 172275178]
[23352730, 119400816, 129544377]
[23352730, 119400816, 86172609, 192815992]
[139546810, 239589720, 133551693, 95019127]
[139546810, 239589720, 133551693, 147476104]
[23352730, 169676757, 27692277]
[92371730, 165264122, 73616657, 15733426]
[23352730, 166909107, 28473185, 28173972]
[23352730, 169676757, 134212173]
[23352730, 169676757, 158432733]
[23352730, 166909107, 28473185, 147592525]
[23352730, 169676757, 172936289]
[23352730, 119400816, 86172609, 242486129]
[92371730, 165264122, 166760576, 196013586]
[92371730, 165264122, 73616657, 41903650]
[23352730, 119400816, 204203302]
[139546810, 239589720, 133551693, 224961611]
[92371730, 165264122, 166760576, 143365532]
[23352730, 166909107, 28473185, 28588673]
[139546810, 239589720, 133551693, 234936067]
[139546810, 239589720, 133551693, 122347303]
[23352730, 169676757, 202252648]
[23352730, 79325002, 248242818, 209399193]
[23352730, 119400816, 86172609, 192664154]
[23352730, 176157657, 145969510, 55111144]
[23352730, 176157657, 145969510, 6025076]
[23352730, 79325002, 248242818, 11903926]
[23352730, 79325002, 248242818, 27589397]
[92371730, 165264122, 73616657, 38124882]
[92371730, 165264122, 73616657, 55727845]
[23352730, 119400816, 86172609, 20858975]
[139546810, 239589720, 133551693, 37372596]
[139546810, 239589720, 133551693, 18707938]
[23352730, 176157657, 216875012, 27147324]
[23352730, 169676757, 19335918]
[23352730, 119400816, 86172609, 135387038]
[23352730, 119400816, 186084948]
[23352730, 119400816, 62286797]
[23352730, 166909107, 28473185, 231082605]
[139546810, 239589720, 133551693, 149776621]
[92371730, 165264122, 73616657, 185409490]
[23352730, 119400816, 238390241]
[23352730, 119400816, 122826918]
[23352730, 79325002, 248242818, 76496515]
[23352730, 169676757, 137561181]
[23352730, 79325002, 248242818, 81709644]
[92371730, 165264122, 73616657, 175577876]
[92371730, 165264122, 166760576, 244614806]
[92371730, 165264122, 73616657, 26998291]
[23352730, 79325002, 248242818, 62918832]
[92371730, 165264122, 166760576, 28855247]
[23352730, 166909107, 28473185, 188742911]
[92371730, 165264122, 73616657, 457535]
[92371730, 165264122, 166760576, 162573119]
[23352730, 176157657, 216875012, 27468546]
[23352730, 166909107, 28473185, 31422679]
[92371730, 165264122, 166760576, 138217064]
[23352730, 169676757, 236463316]
[23352730, 119400816, 60405460]
[23352730, 166909107, 28473185, 208264720]
[23352730, 176157657, 145969510, 86923155]
[23352730, 176157657, 145969510, 203428603]
[139546810, 239589720, 133551693, 36635132]
[23352730, 169676757, 92740358]
[23352730, 79325002, 248242818, 76817751]
[92371730, 165264122, 166760576, 12167152]
[23352730, 79325002, 248242818, 42151678]
[92371730, 165264122, 166760576, 205988698]
[23352730, 176157657, 145969510, 4047908]
[23352730, 166909107, 28473185, 97338593]
[23352730, 119400816, 182568287]
[23352730, 176157657, 145969510, 181608574]
[23352730, 176157657, 145969510, 89884947]
[23352730, 169676757, 206955616]
[139546810, 239589720, 133551693, 83960979]
[23352730, 166909107, 28473185, 122797147]
[23352730, 176157657, 145969510, 153365630]
[23352730, 119400816, 86172609, 9201321]
[139546810, 239589720, 133551693, 142878463]
[92371730, 165264122, 166760576, 244600704]
[23352730, 119400816, 177940514]
[23352730, 119400816, 203821779]
[23352730, 176157657, 216875012, 236535349]
[23352730, 176157657, 216875012, 33666992]
[23352730, 119400816, 75658829]
[23352730, 119400816, 117794416]
[23352730, 119400816, 243766141]
[23352730, 169676757, 52911568]
[23352730, 79325002, 248242818, 207086318]
[92371730, 165264122, 73616657, 81777758]
[23352730, 119400816, 40357101]
[23352730, 119400816, 86172609, 226756784]
[23352730, 166909107, 28473185, 179425453]
[139546810, 239589720, 133551693, 134119660]
[92371730, 165264122, 166760576, 109745491]
[23352730, 119400816, 47616850]
[23352730, 166909107, 28473185, 159048808]
[23352730, 119400816, 212230075]
[23352730, 119400816, 25468528]
[23352730, 176157657, 216875012, 143142023]
[23352730, 176157657, 216875012, 103935574]
[23352730, 169676757, 176476807]
[23352730, 176157657, 216875012, 232753610]
[23352730, 166909107, 28473185, 113376897]
[23352730, 176157657, 145969510, 237111087]
[23352730, 176157657, 216875012, 193111914]
[23352730, 176157657, 216875012, 154746364]
[92371730, 165264122, 73616657, 139689391]
[23352730, 119400816, 86172609, 39662815]
[23352730, 176157657, 216875012, 14141177]
[23352730, 176157657, 216875012, 30235222]
[23352730, 176157657, 145969510, 98590497]
[92371730, 165264122, 73616657, 54846129]
[23352730, 176157657, 216875012, 17802112]
[23352730, 79325002, 248242818, 8510402]
[92371730, 165264122, 166760576, 113337593]
[23352730, 176157657, 216875012, 197501242]
[23352730, 176157657, 145969510, 138554441]
[23352730, 166909107, 28473185, 213120894]
[23352730, 119400816, 86172609, 104504030]
[23352730, 79325002, 248242818, 172652436]
[92371730, 165264122, 166760576, 213435788]
[23352730, 166909107, 28473185, 24408735]
[23352730, 176157657, 216875012, 147659414]
[23352730, 169676757, 152226465]
[23352730, 176157657, 145969510, 84721374]
[23352730, 176157657, 145969510, 175840049]
[23352730, 176157657, 216875012, 159372509]
[23352730, 169676757, 157592056]
[92371730, 165264122, 73616657, 7732842]
[23352730, 176157657, 216875012, 154456618]
[23352730, 119400816, 86172609, 214669107]
[23352730, 176157657, 216875012, 118777258]
[23352730, 176157657, 216875012, 211220426]
[23352730, 166909107, 28473185, 57841974]
[23352730, 169676757, 147058773]
[92371730, 165264122, 166760576, 62446589]
[92371730, 165264122, 166760576, 149941745]
[139546810, 239589720, 133551693, 209981422]
[92371730, 165264122, 73616657, 39111806]
[23352730, 79325002, 248242818, 33306447]
[92371730, 165264122, 166760576, 84883831]
[92371730, 165264122, 73616657, 84760477]
[23352730, 79325002, 248242818, 136935530]
[139546810, 239589720, 133551693, 22239832]
[23352730, 176157657, 216875012, 181822823]
[23352730, 119400816, 232110199]
[23352730, 119400816, 86172609, 132645816]
[23352730, 119400816, 165543526]
[23352730, 176157657, 216875012, 70606349]
[23352730, 166909107, 28473185, 137130172]
[23352730, 119400816, 86172609, 26335642]
[92371730, 165264122, 73616657, 205664059]
[23352730, 176157657, 216875012, 19196195]
[92371730, 165264122, 73616657, 7857394]
[92371730, 165264122, 166760576, 9175411]
[23352730, 176157657, 145969510, 195484448]
[23352730, 119400816, 86172609, 187181973]
[23352730, 176157657, 145969510, 72567770]
[92371730, 165264122, 166760576, 36835858]
[23352730, 79325002, 248242818, 58291344]
[23352730, 166909107, 28473185, 4227580]
[23352730, 79325002, 248242818, 78053930]
[23352730, 166909107, 28473185, 163758959]
[23352730, 119400816, 74232870]
[23352730, 176157657, 145969510, 230193187]
[139546810, 239589720, 133551693, 11137894]
[23352730, 176157657, 216875012, 195302458]
[92371730, 165264122, 73616657, 103789095]
[92371730, 165264122, 166760576, 205254676]
[139546810, 239589720, 133551693, 97911103]
[23352730, 119400816, 120902433]
[92371730, 165264122, 166760576, 76015013]
[23352730, 79325002, 248242818, 128641858]
[23352730, 166909107, 28473185, 153267978]
[23352730, 176157657, 216875012, 34398160]
[23352730, 169676757, 42733543]
[23352730, 166909107, 28473185, 165844012]
[23352730, 79325002, 248242818, 86704621]
[92371730, 165264122, 73616657, 161578259]
[23352730, 119400816, 86172609, 2390343]
[92371730, 165264122, 166760576, 246963580]
[23352730, 119400816, 86172609, 201252665]
[92371730, 165264122, 73616657, 130319044]
[23352730, 176157657, 216875012, 146761223]
[23352730, 176157657, 145969510, 189366463]
[23352730, 169676757, 80878118]
[23352730, 166909107, 28473185, 178943224]
[23352730, 176157657, 145969510, 28844996]
[23352730, 79325002, 248242818, 66546350]
[23352730, 176157657, 216875012, 15238287]
[23352730, 166909107, 28473185, 86722872]
[92371730, 165264122, 166760576, 19612865]
[23352730, 119400816, 86172609, 179518128]
[23352730, 176157657, 216875012, 216991970]
[92371730, 165264122, 166760576, 119928731]
[23352730, 119400816, 189570852]
[23352730, 119400816, 86172609, 86150581]
[23352730, 176157657, 145969510, 194108993]
[92371730, 165264122, 166760576, 209219003]
[23352730, 176157657, 145969510, 28398467]
[23352730, 176157657, 216875012, 136010439]
[23352730, 79325002, 248242818, 186571232]
[92371730, 165264122, 73616657, 219907793]
[92371730, 165264122, 73616657, 82678293]
[23352730, 176157657, 145969510, 161391281]
[23352730, 176157657, 145969510, 189150913]
[23352730, 166909107, 28473185, 15178285]
[139546810, 239589720, 133551693, 208551725]
[23352730, 169676757, 24826463]
[92371730, 165264122, 166760576, 96708759]
[23352730, 169676757, 19936331]
[92371730, 165264122, 73616657, 119173335]
[23352730, 176157657, 145969510, 42230120]
[23352730, 166909107, 28473185, 152250699]
[23352730, 119400816, 86172609, 152636286]
[23352730, 166909107, 28473185, 72932460]
[23352730, 119400816, 222116797]
[92371730, 165264122, 166760576, 30559531]
[92371730, 165264122, 166760576, 107980246]
[23352730, 169676757, 22072734]
[92371730, 165264122, 73616657, 27102071]
[23352730, 119400816, 86172609, 167376732]
[92371730, 165264122, 166760576, 64422476]
[139546810, 239589720, 133551693, 20400134]
[23352730, 169676757, 205788700]
[23352730, 176157657, 145969510, 96088195]
[23352730, 176157657, 145969510, 38730246]
[23352730, 79325002, 248242818, 71349869]
[23352730, 166909107, 28473185, 219328603]
[92371730, 165264122, 166760576, 209491954]
[23352730, 119400816, 66659488]
[23352730, 79325002, 248242818, 53160655]
[23352730, 79325002, 248242818, 22828060]
[139546810, 239589720, 133551693, 195063526]
[139546810, 239589720, 133551693, 118054840]
[92371730, 165264122, 166760576, 226185601]
[23352730, 176157657, 145969510, 62465404]
[23352730, 79325002, 248242818, 169222352]
[23352730, 119400816, 86172609, 223890096]
[23352730, 176157657, 216875012, 14054235]
[92371730, 165264122, 166760576, 34717526]
[23352730, 169676757, 25836269]
[23352730, 169676757, 182459906]
[92371730, 165264122, 73616657, 73749273]
[23352730, 176157657, 216875012, 11066740]
[23352730, 79325002, 248242818, 246668713]
[23352730, 79325002, 248242818, 1302653]
[23352730, 119400816, 86172609, 235742289]
[92371730, 165264122, 166760576, 3890620]
[23352730, 169676757, 186187404]
[23352730, 79325002, 248242818, 104703055]
[23352730, 176157657, 145969510, 152337412]
[23352730, 119400816, 86172609, 35156552]
[23352730, 119400816, 219988051]
[23352730, 79325002, 248242818, 198009743]
[92371730, 165264122, 73616657, 211870109]
[23352730, 119400816, 5920242]
[23352730, 166909107, 28473185, 185244564]
[23352730, 119400816, 38128369]
[139546810, 239589720, 133551693, 54749241]
[23352730, 119400816, 129011396]
[23352730, 79325002, 248242818, 234970177]
[23352730, 176157657, 145969510, 125699946]
[23352730, 169676757, 216666138]
[23352730, 79325002, 248242818, 38337820]
[23352730, 119400816, 86172609, 232806654]
[23352730, 119400816, 86172609, 8218232]
[23352730, 79325002, 248242818, 248106844]
[23352730, 176157657, 145969510, 57655895]
[23352730, 166909107, 28473185, 65719397]
[23352730, 176157657, 145969510, 86085710]
[23352730, 176157657, 216875012, 188539388]
[23352730, 119400816, 86172609, 46071403]
[92371730, 165264122, 73616657, 55080222]
[23352730, 79325002, 248242818, 52569178]
[23352730, 176157657, 216875012, 138046384]
[23352730, 169676757, 207426801]
[92371730, 165264122, 166760576, 6544207]
[23352730, 176157657, 216875012, 45294208]
[92371730, 165264122, 73616657, 120261885]
[23352730, 79325002, 248242818, 176547615]
[23352730, 176157657, 216875012, 163270182]
[139546810, 239589720, 133551693, 95957557]
[92371730, 165264122, 166760576, 169692359]
[23352730, 119400816, 86172609, 162841708]
[23352730, 79325002, 248242818, 236355597]
[23352730, 169676757, 175374838]
[23352730, 79325002, 248242818, 131806438]
[23352730, 176157657, 216875012, 67116533]
[92371730, 165264122, 166760576, 89995952]
[23352730, 79325002, 248242818, 246078373]
[139546810, 239589720, 133551693, 36839717]
[92371730, 165264122, 166760576, 111251010]
[23352730, 119400816, 59179729]
[23352730, 176157657, 216875012, 143928713]
[23352730, 119400816, 86172609, 35063188]
[23352730, 176157657, 216875012, 65643575]
[139546810, 239589720, 133551693, 90203665]
[23352730, 79325002, 248242818, 179571210]
[23352730, 166909107, 28473185, 42787566]
[92371730, 165264122, 73616657, 229620049]
[23352730, 176157657, 216875012, 109723948]
[139546810, 239589720, 133551693, 183587484]
[23352730, 169676757, 121456909]
[23352730, 79325002, 248242818, 91955556]
[92371730, 165264122, 166760576, 32390743]
[139546810, 239589720, 133551693, 245456047]
[139546810, 239589720, 133551693, 108327379]
[23352730, 79325002, 248242818, 74108106]
[23352730, 176157657, 145969510, 51260463]
[23352730, 176157657, 145969510, 143642639]
[23352730, 176157657, 145969510, 164837300]
[23352730, 119400816, 68837618]
[92371730, 165264122, 73616657, 246126964]
[23352730, 166909107, 28473185, 34292201]
[23352730, 119400816, 14126984]
[23352730, 119400816, 39067754]
[92371730, 165264122, 166760576, 49699897]
[23352730, 166909107, 28473185, 218497243]
[23352730, 119400816, 86172609, 52551665]
[23352730, 119400816, 86172609, 107901622]
[92371730, 165264122, 166760576, 172478620]
[92371730, 165264122, 166760576, 136150611]
[92371730, 165264122, 73616657, 157067689]
[23352730, 119400816, 86172609, 186783313]
[23352730, 169676757, 104139454]
[23352730, 119400816, 86172609, 238676072]
[23352730, 169676757, 18627931]
[92371730, 165264122, 166760576, 246712049]
[23352730, 176157657, 216875012, 182359433]
[92371730, 165264122, 73616657, 138470048]
[23352730, 119400816, 122440768]
[23352730, 119400816, 158175767]
[92371730, 165264122, 73616657, 199755585]
[23352730, 119400816, 86172609, 110105871]
[23352730, 79325002, 248242818, 44319319]
[23352730, 176157657, 145969510, 244978371]
[23352730, 176157657, 216875012, 212119700]
[23352730, 169676757, 171942751]
[23352730, 176157657, 216875012, 58140594]
[23352730, 119400816, 114775458]
[23352730, 79325002, 248242818, 128848204]
[139546810, 239589720, 133551693, 245612304]
[92371730, 165264122, 73616657, 142974593]
[23352730, 176157657, 216875012, 83760964]
[23352730, 166909107, 28473185, 41067853]
[23352730, 119400816, 146221538]
[23352730, 119400816, 86172609, 28532048]
[23352730, 169676757, 93159932]
[23352730, 119400816, 76777696]
[23352730, 119400816, 222980517]
[23352730, 119400816, 86172609, 159524767]
[23352730, 119400816, 86172609, 213710431]
[139546810, 239589720, 133551693, 165044200]
[23352730, 79325002, 248242818, 95339988]
[92371730, 165264122, 73616657, 102892365]
[23352730, 169676757, 121228942]
[23352730, 166909107, 28473185, 218598882]
[23352730, 169676757, 165875221]
[23352730, 119400816, 86172609, 51708283]
[92371730, 165264122, 166760576, 37470902]
[92371730, 165264122, 73616657, 215310652]
[23352730, 79325002, 248242818, 90130383]
[23352730, 119400816, 86172609, 155975422]
[23352730, 176157657, 216875012, 153454038]
[92371730, 165264122, 166760576, 225547753]
[23352730, 169676757, 189589582]
[23352730, 176157657, 145969510, 114443163]
[92371730, 165264122, 73616657, 118239098]
[92371730, 165264122, 166760576, 164994851]
[23352730, 119400816, 184852485]
[92371730, 165264122, 166760576, 161885220]
[23352730, 176157657, 216875012, 35115129]
[139546810, 239589720, 133551693, 248596212]
[23352730, 119400816, 86172609, 218115141]
[23352730, 176157657, 145969510, 106105971]
[23352730, 79325002, 248242818, 63669778]
[23352730, 166909107, 28473185, 155115354]
[139546810, 239589720, 133551693, 53474760]
[92371730, 165264122, 166760576, 114326545]
[23352730, 176157657, 216875012, 39303766]
[23352730, 119400816, 3810752]
[92371730, 165264122, 166760576, 92129790]
[23352730, 79325002, 248242818, 32020022]
[23352730, 166909107, 28473185, 178746206]
[23352730, 119400816, 86172609, 127976785]
[23352730, 176157657, 145969510, 236894465]
[23352730, 119400816, 4735632]
[92371730, 165264122, 166760576, 55468370]
[23352730, 176157657, 216875012, 168677800]
[23352730, 176157657, 145969510, 78154022]
[23352730, 176157657, 145969510, 145400015]
[23352730, 176157657, 145969510, 150603423]
[23352730, 176157657, 216875012, 242431370]
[23352730, 119400816, 86172609, 138886094]
[23352730, 169676757, 71631565]
[139546810, 239589720, 133551693, 117976510]
[92371730, 165264122, 73616657, 149987602]
[23352730, 176157657, 216875012, 248368614]
[92371730, 165264122, 73616657, 91280694]
[139546810, 239589720, 133551693, 8005675]
[23352730, 176157657, 216875012, 196965599]
[23352730, 176157657, 145969510, 211501382]
[23352730, 119400816, 93667102]
[23352730, 119400816, 143714441]
[139546810, 239589720, 133551693, 59948148]
[23352730, 166909107, 28473185, 40218224]
[23352730, 176157657, 145969510, 145331857]
[23352730, 176157657, 145969510, 124529384]
[23352730, 169676757, 187633304]
[92371730, 165264122, 73616657, 24658813]
[23352730, 176157657, 216875012, 74479387]
[23352730, 166909107, 28473185, 101661790]
[23352730, 176157657, 216875012, 161328581]
[23352730, 119400816, 86172609, 205958532]
[92371730, 165264122, 73616657, 83580065]
[23352730, 169676757, 87452624]
[92371730, 165264122, 73616657, 127135199]
[23352730, 169676757, 48245053]
[92371730, 165264122, 166760576, 94659544]
[23352730, 176157657, 145969510, 15654787]
[23352730, 169676757, 60918934]
[92371730, 165264122, 166760576, 51425966]
[23352730, 119400816, 109293318]
[23352730, 176157657, 216875012, 215620047]
[23352730, 166909107, 28473185, 15268803]
[23352730, 169676757, 179248960]
[23352730, 176157657, 145969510, 228607945]
[23352730, 119400816, 81504798]
[139546810, 239589720, 133551693, 169407069]
[139546810, 239589720, 133551693, 205769482]
[139546810, 239589720, 133551693, 217610103]
[23352730, 119400816, 86172609, 141136112]
[23352730, 119400816, 94110439]
[23352730, 119400816, 63118605]
[92371730, 165264122, 73616657, 100749062]
[23352730, 176157657, 216875012, 105272193]
[23352730, 176157657, 216875012, 204808654]
[92371730, 165264122, 73616657, 115285476]
[92371730, 165264122, 73616657, 54830948]
[23352730, 79325002, 248242818, 157217068]
[23352730, 176157657, 216875012, 144487205]
[92371730, 165264122, 73616657, 248710418]
[23352730, 119400816, 234403177]
[23352730, 176157657, 145969510, 109449174]
[23352730, 166909107, 28473185, 32918380]
[23352730, 176157657, 145969510, 225812360]
[23352730, 119400816, 242389513]
[139546810, 239589720, 133551693, 173839064]
[139546810, 239589720, 133551693, 240042489]
[23352730, 119400816, 131896987]
[23352730, 169676757, 207043751]
[23352730, 119400816, 226993177]
[23352730, 166909107, 28473185, 2520703]
[23352730, 119400816, 212315126]
[23352730, 169676757, 89334268]
[92371730, 165264122, 73616657, 97376891]
[23352730, 119400816, 127720081]
[139546810, 239589720, 133551693, 24741140]
[23352730, 169676757, 16027944]
[139546810, 239589720, 133551693, 175320090]
[23352730, 169676757, 7590373]
[23352730, 119400816, 78379870]
[23352730, 119400816, 86172609, 60402377]
[23352730, 176157657, 216875012, 130270039]
[23352730, 169676757, 681495]
[23352730, 176157657, 145969510, 152393973]
[23352730, 119400816, 86172609, 43320253]
[92371730, 165264122, 73616657, 83099679]
[23352730, 79325002, 248242818, 3850325]
[23352730, 166909107, 28473185, 117396835]
[23352730, 176157657, 145969510, 189828821]
[92371730, 165264122, 166760576, 144087069]
[23352730, 176157657, 216875012, 14216485]
[23352730, 119400816, 170734420]
[92371730, 165264122, 166760576, 130560514]
[23352730, 79325002, 248242818, 184617995]
[92371730, 165264122, 73616657, 176760345]
[23352730, 119400816, 94333812]
[23352730, 166909107, 28473185, 155103248]
[23352730, 176157657, 216875012, 232759548]
[23352730, 79325002, 248242818, 245540452]
[23352730, 119400816, 86172609, 25132090]
[23352730, 176157657, 216875012, 110724115]
[92371730, 165264122, 166760576, 104694238]
[23352730, 169676757, 231577347]
[92371730, 165264122, 73616657, 168446186]
[23352730, 169676757, 82582901]
[23352730, 169676757, 176378737]
[23352730, 176157657, 145969510, 126988288]
[23352730, 176157657, 145969510, 137767101]
[23352730, 79325002, 248242818, 125527991]
[23352730, 169676757, 234536548]
[23352730, 119400816, 161341557]
[23352730, 79325002, 248242818, 158347621]
[139546810, 239589720, 133551693, 21133830]
[92371730, 165264122, 73616657, 236683705]
[23352730, 176157657, 216875012, 168412243]
[23352730, 169676757, 77122849]
[139546810, 239589720, 133551693, 11749753]
[23352730, 166909107, 28473185, 78257479]
[23352730, 166909107, 28473185, 158391945]
[23352730, 119400816, 45916055]
[139546810, 239589720, 133551693, 51487596]
[23352730, 169676757, 164074085]
[23352730, 119400816, 239235962]
[23352730, 119400816, 86172609, 125153027]
[23352730, 119400816, 86172609, 117414753]
[23352730, 166909107, 28473185, 7035925]
[23352730, 79325002, 248242818, 204982398]
[92371730, 165264122, 166760576, 103581124]
[139546810, 239589720, 133551693, 202318598]
[139546810, 239589720, 133551693, 231985245]
[23352730, 176157657, 216875012, 158842874]
[23352730, 119400816, 86172609, 99359015]
[23352730, 79325002, 248242818, 29384039]
[23352730, 176157657, 216875012, 54245810]
[92371730, 165264122, 73616657, 141955881]
[23352730, 176157657, 145969510, 44494564]
[92371730, 165264122, 73616657, 170816948]
[23352730, 169676757, 125492118]
[23352730, 119400816, 86172609, 27700417]
[92371730, 165264122, 166760576, 86648815]
[23352730, 176157657, 145969510, 8901120]
[92371730, 165264122, 166760576, 66906692]
[92371730, 165264122, 73616657, 54444879]
[92371730, 165264122, 166760576, 61671702]
[139546810, 239589720, 133551693, 29172712]
[92371730, 165264122, 73616657, 179633262]
[23352730, 169676757, 193343602]
[23352730, 79325002, 248242818, 101783450]
[23352730, 79325002, 248242818, 19744149]
[92371730, 165264122, 73616657, 78318518]
[23352730, 166909107, 28473185, 5249200]
[23352730, 169676757, 30505122]
[92371730, 165264122, 73616657, 110654568]
[23352730, 119400816, 213220765]
[23352730, 169676757, 87687515]
[23352730, 119400816, 144470198]
[23352730, 176157657, 145969510, 28908368]
[139546810, 239589720, 133551693, 213705001]
[23352730, 176157657, 145969510, 11532284]
[23352730, 176157657, 216875012, 126281241]
[23352730, 119400816, 167339497]
[139546810, 239589720, 133551693, 127071814]
[23352730, 119400816, 86172609, 8372608]
[23352730, 169676757, 237435600]
[23352730, 79325002, 248242818, 72191888]
[23352730, 166909107, 28473185, 221592644]
[23352730, 169676757, 38835686]
[139546810, 239589720, 133551693, 182332964]
[23352730, 119400816, 86172609, 85713994]
[23352730, 169676757, 22014352]
[23352730, 176157657, 216875012, 75331045]
[23352730, 119400816, 86172609, 121705254]
[23352730, 79325002, 248242818, 210166491]
[23352730, 79325002, 248242818, 18038339]
[23352730, 169676757, 106402270]
[23352730, 79325002, 248242818, 11298658]
[23352730, 166909107, 28473185, 49169227]
[139546810, 239589720, 133551693, 13914287]
[23352730, 166909107, 28473185, 127809739]
[139546810, 239589720, 133551693, 102755155]
[23352730, 119400816, 62164853]
[92371730, 165264122, 166760576, 41057856]
[23352730, 169676757, 204710893]
[23352730, 169676757, 107691890]
[23352730, 176157657, 216875012, 8232175]
[23352730, 119400816, 85245567]
[23352730, 169676757, 165454024]
[92371730, 165264122, 166760576, 72524604]
[23352730, 166909107, 28473185, 194331748]
[23352730, 119400816, 221578064]
[23352730, 166909107, 28473185, 136030784]
[23352730, 176157657, 145969510, 71654035]
[23352730, 166909107, 28473185, 44219663]
[92371730, 165264122, 73616657, 245276810]
[23352730, 79325002, 248242818, 47176557]
[92371730, 165264122, 166760576, 226923303]
[92371730, 165264122, 73616657, 217888149]
[23352730, 119400816, 86172609, 141969048]
[23352730, 169676757, 33610000]
[23352730, 79325002, 248242818, 144393774]
[23352730, 176157657, 145969510, 203051297]
[23352730, 176157657, 145969510, 127241277]
[23352730, 176157657, 145969510, 155070356]
[92371730, 165264122, 73616657, 149504244]
[23352730, 79325002, 248242818, 89513407]
[139546810, 239589720, 133551693, 41869650]
[23352730, 176157657, 145969510, 201681742]
[139546810, 239589720, 133551693, 147385456]
[23352730, 119400816, 226329916]
[23352730, 79325002, 248242818, 108698448]
[23352730, 119400816, 86172609, 198600623]
[23352730, 79325002, 248242818, 52115610]
[23352730, 119400816, 86172609, 39183514]
[23352730, 176157657, 145969510, 226326888]
[23352730, 79325002, 248242818, 111455922]
[23352730, 169676757, 162740270]
[23352730, 166909107, 28473185, 233486986]
[23352730, 166909107, 28473185, 204547524]
[23352730, 79325002, 248242818, 74299120]
[23352730, 176157657, 145969510, 229631872]
[92371730, 165264122, 166760576, 34366906]
[23352730, 169676757, 182981517]
[23352730, 119400816, 18498584]
[23352730, 176157657, 145969510, 98926568]
[92371730, 165264122, 166760576, 16534224]
[23352730, 119400816, 65416632]
[23352730, 169676757, 206051593]
[23352730, 166909107, 28473185, 169868456]
[23352730, 119400816, 108666744]
[139546810, 239589720, 133551693, 181451406]
[23352730, 176157657, 216875012, 19219149]
[23352730, 176157657, 216875012, 2189842]
[23352730, 79325002, 248242818, 142341742]
[23352730, 166909107, 28473185, 57028300]
[23352730, 119400816, 86172609, 74331124]
[23352730, 79325002, 248242818, 233034635]
[92371730, 165264122, 73616657, 63478582]
[23352730, 176157657, 216875012, 128903488]
[92371730, 165264122, 166760576, 126704389]
[92371730, 165264122, 166760576, 86026759]
[23352730, 119400816, 86172609, 22111115]
[92371730, 165264122, 73616657, 40978632]
[92371730, 165264122, 166760576, 148532651]
[23352730, 79325002, 248242818, 88052019]
[23352730, 166909107, 28473185, 98672847]
[23352730, 119400816, 225015680]
[23352730, 166909107, 28473185, 143658461]
[139546810, 239589720, 133551693, 209661788]
[92371730, 165264122, 166760576, 212648382]
[23352730, 79325002, 248242818, 209383642]
[23352730, 176157657, 145969510, 244972563]
[92371730, 165264122, 73616657, 65440729]
[92371730, 165264122, 73616657, 179512286]
[23352730, 79325002, 248242818, 187606325]
[23352730, 176157657, 216875012, 247801225]
[23352730, 169676757, 151577578]
[23352730, 119400816, 171125587]
[23352730, 176157657, 216875012, 96070813]
[23352730, 176157657, 216875012, 198149275]
[23352730, 176157657, 216875012, 51364041]
[92371730, 165264122, 73616657, 131868129]
[23352730, 176157657, 145969510, 202981423]
[92371730, 165264122, 166760576, 22740336]
[92371730, 165264122, 166760576, 239938184]
[139546810, 239589720, 133551693, 64046730]
[23352730, 166909107, 28473185, 102020877]
[23352730, 176157657, 216875012, 112105636]
[23352730, 166909107, 28473185, 176102888]
[23352730, 176157657, 145969510, 230382433]
[23352730, 119400816, 86172609, 190766401]
[23352730, 169676757, 223866785]
[139546810, 239589720, 133551693, 108691831]
[23352730, 176157657, 145969510, 179421461]
[92371730, 165264122, 166760576, 92299846]
[23352730, 176157657, 216875012, 197585976]
[23352730, 169676757, 92132053]
[23352730, 79325002, 248242818, 149667098]
[23352730, 119400816, 119917559]
[23352730, 119400816, 178686347]
[23352730, 166909107, 28473185, 61943465]
[92371730, 165264122, 73616657, 182038166]
[23352730, 166909107, 28473185, 40497326]
[23352730, 166909107, 28473185, 216535433]
[23352730, 119400816, 59380889]
[139546810, 239589720, 133551693, 211898622]
[23352730, 119400816, 86172609, 52897929]
[23352730, 176157657, 145969510, 43603026]
[23352730, 166909107, 28473185, 224934728]
[23352730, 169676757, 114243351]
[92371730, 165264122, 166760576, 215867241]
[92371730, 165264122, 166760576, 34302844]
[23352730, 169676757, 204449122]
[139546810, 239589720, 133551693, 89327852]
[92371730, 165264122, 73616657, 195020557]
[92371730, 165264122, 73616657, 68474689]
[139546810, 239589720, 133551693, 45819456]
[92371730, 165264122, 73616657, 192121692]
[139546810, 239589720, 133551693, 127070453]
[23352730, 176157657, 145969510, 72953210]
[23352730, 119400816, 86172609, 152952405]
[23352730, 166909107, 28473185, 114743588]
[92371730, 165264122, 73616657, 5877508]
