[206045465, 237134557, 98501963, 193035196, 217614723, 95824616]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 140947977]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 227521516]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 192357773]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 7412981]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 13408089]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 85605782]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 244672598]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 246958331]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 154586078]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 235346207]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 80220609]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 134225117]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 144182987]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 79658524]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 108951941]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 199582831]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 223607224]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 26231256]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 13640709]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 78080422]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 34182124]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 89014757]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 233215381]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 178152475]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 160247034]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 3279950]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 54253568]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 12742747]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 139401274]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 32479268]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 178980846]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 233275344]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 146817949]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 103953892]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 80109516]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 232572350]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 118497373]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 143325361]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 4290315]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 202196604]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 5550690]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 129121848]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 169981548]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 141318910]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 168809738]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 207911913]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 225561593]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 221967175]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 129240791]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 211762665]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 64632376]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 9783948]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 142030725]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 71885197]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 82793689]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 72585400]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 67154375]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 225881274]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 247446820]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 162314311]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 186269843]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 187576728]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 197374913]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 107598136]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 208606658]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 56312334]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 162994566]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 128649974]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 148749225]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 116707691]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 15557870]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 147199952]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 183755552]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 52013164]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 232349118]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 30440010]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 53652960]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 158212925]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 97890827]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 136320645]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 246284494]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 72570130]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 4036831]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 220310087]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 151054744]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 181273095]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 81893420]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 37762832]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 89410512]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 180628882]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 54809233]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 82850132]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 138187643]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 183024920]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 32620822]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 173309684]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 92027848]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 85511808]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 107289960]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 4173268]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 94701924]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 162873346]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 182349475]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 6426746]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 53444478]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 161852209]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 130541714]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 21044588]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 52390102]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 131232046]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 163720706]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 11765655]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 44080005]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 223756668]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 172586962]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 217515668]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 239155510]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 112784851]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 139410389]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 26333855]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 51077492]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 116874591]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 76278307]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 182452661]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 95018296]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 176681796]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 164826820]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 81409041]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 43652686]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 232035995]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 237696024]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 52636703]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 130773656]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 119415439]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 220092268]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 34638690]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 86824101]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 11118395]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 165964812]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 158981835]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 150019636]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 66564980]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 5504345]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 238871654]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 48790672]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 117389346]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 195905490]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 108411117]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 125943529]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 229483147]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 75468956]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 66758935]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 63530622]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 5910735]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 90541858]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 164468050]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 117684094]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 198832616]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 163191478]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 79137388]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 17437038]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 49765337]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 169508389]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 142848494]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 225716264]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 74809841]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 170278016]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 146476047]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 21469079]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 18974331]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 65661923]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 227650844]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 161841414]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 227284437]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 186262193]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 160429458]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 45234967]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 138622687]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 219613488]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 189138699]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 64895232]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 162542140]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 65954428]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 229622704]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 99554619]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 171644290]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 202257971]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 186253050]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 132290833]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 223287951]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 146378400]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 235633400]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 187013543]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 7402718]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 45331750]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 224219880]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 62088951]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 18110659]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 247567503]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 194072271]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 179017785]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 186290859]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 148337938]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 58816625]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 205475600]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 140351822]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 57877495]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 149682343]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 86611783]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 63802210]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 215608038]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 194464803]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 235142606]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 106004017]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 137227846]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 61431050]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 140283206]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 10382651]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 127152380]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 190436488]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 112415564]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 227984711]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 101213622]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 53091569]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 66940489]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 234623393]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 126797788]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 57705163]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 224043049]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 56440922]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 113523137]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 69073120]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 213817617]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 22181575]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 20914067]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 141243390]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 68264034]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 78603644]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 129824110]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 74279932]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 120798912]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 34492891]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 3830745]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 226015438]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 180440841]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 221300724]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 244170471]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 8610555]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 124252333]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 161660218]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 12703680]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 228050926]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 64874750]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 194855623]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 146884383]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 216579252]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 168280172]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 17506815]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 12198998]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 122434653]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 97781731]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 57551614]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 143412508]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 165732809]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 196712613]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 221211513]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 131511412]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 43343631]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 72547393]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 55052730]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 160513446]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 56341471]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 190224654]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 151162720]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 203280961]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 117521559]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 224819908]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 65296959]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 98601926]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 128092113]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 154074637]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 130811599]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 37506942]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 223015715]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 189978525]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 43367680]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 229732999]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 147175787]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 17738553]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 166785065]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 53064193]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 188765379]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 43794612]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 94276898]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 99465333]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 3310890]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 112302650]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 23700489]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 76988668]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 55045010]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 13797930]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 82079910]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 51463274]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 166679804]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 119176836]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 246533233]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 40175482]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 25624416]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 45305715]
[93013133, 79078986, 20365635, 126967462, 229005668, 128260924, 236753549]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 33637035]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 181204373]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 24660001]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 135980298]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 239280636]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 8485487]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 100108222]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 36445065]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 76027084]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 176828568]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 56596298, 156754290]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 21024515]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 10931624]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 109442020]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 90741749]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 235653781]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 83456005]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 129674546]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504, 16140654]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 3668459]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 102311660, 100060317]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 156591308]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 242460538]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 139033570]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 162701197]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 145917174]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 83567594]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 109709000]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 242688069]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 85023370]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 174191028]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 173511851]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 11451638, 8677678]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 94966711, 225451138]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 60516857]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 133373305, 86581662]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 81844420, 154130856]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 108249287, 238790043]
