[189558414, 165918446]
[42239749, 151051296, 39169691]
[20649053, 57947421, 92836605]
[18782487, 203178984, 58856826]
[185689250, 130812845, 218955735]
[76710225, 61686088, 189583770]
[37206059, 139096211, 31799440]
[63945555, 167105786, 237396063]
[171272310, 63221876, 187393513]
[226962391, 114645840, 21709103]
[200983886, 183438491, 197060711]
[173651877, 69134606, 175547759]
[85998254, 248045083, 128904583]
[213112826, 31628092, 158921004]
[163042645, 87527887, 79399186]
[220463203, 64559263, 229632489]
[104573498, 139736287, 180079519]
[136301248, 178112656, 60126524]
[139255779, 91820978, 39357344]
[32676012, 43798277, 55322029]
[101068407, 38221698, 38038226]
[21720706, 143861235, 234948982]
[220047070, 193972442, 59884021]
[72760936, 127608811, 14210687]
[42239749, 151051296, 200765365]
[221959728, 37354114, 30213297]
[83228600, 191708266, 229499050]
[125211972, 224821293, 117672580]
[195122300, 132357371, 169268819]
[115917063, 218112142, 171044916]
[244685404, 212381657, 27254192]
[115889120, 99949980, 141813803]
[27929889, 82163150, 1003864]
[155506535, 10099291, 63429704]
[84448557, 122218189, 67496577]
[18782487, 99425399, 173637107]
[174915493, 10216631, 134837018]
[40401329, 133505597, 243392285]
[233262282, 80724317, 70779513]
[231967018, 205292596, 47549482]
[240322167, 180066429, 153818701]
[50332010, 235653470, 73926028]
[21720706, 145548288, 207851763]
[23593792, 95119995, 96970493]
[5297002, 160300514, 64591189]
[117422950, 182157230, 83435512]
[115889120, 99949980, 124750369]
[139255779, 168173206, 147377315]
[40401329, 76040311, 183367884]
[70079855, 233096751, 145394056]
[181296040, 163704310, 241206017]
[99046567, 82574053, 112165779]
[231317122, 213381071, 38073811]
[139407978, 28655380, 217090033]
[195122300, 168264111, 190802380]
[46100675, 79142219, 154585164]
[48016099, 211611580, 90141746]
[72760936, 127608811, 244231739]
[108906837, 93537068, 221213906]
[133122770, 110032371, 85013677]
[73351518, 593821, 217771393]
[155506535, 10099291, 118318228]
[159080285, 121798087, 91831558]
[202536968, 98935436, 114167044]
[202934950, 97398191, 191956537]
[140347209, 95659942, 66350341]
[187454949, 87298462, 230047340]
[82212583, 193617759, 134690712]
[203651932, 104687972, 221550415]
[200989659, 215957523, 237781073]
[243437450, 183223320, 212324700]
[213662353, 24528257, 112394546]
[93206151, 120031045, 216679510]
[54986510, 243815304, 6818183]
[168520659, 227480005, 200298696]
[179498829, 84856051, 46667488]
[174744479, 39961540, 246625005]
[115889120, 152801122, 166371156]
[108906837, 199773189, 197448870]
[18886745, 171114377, 125461483]
[176878569, 136597471, 169079682]
[173377106, 137770236, 225343356]
[54986510, 243815304, 25461265]
[133122770, 47323599, 155972708]
[243437450, 183223320, 28381519]
[13109669, 214844984, 172182657]
[185689250, 229926954, 137541105]
[169367494, 62025314, 188613353]
[115889120, 99949980, 136750105]
[113075252, 78142983, 194390368]
[48376133, 51740868, 181248780]
[83228600, 3760306, 123282663]
[72895078, 17932490, 244713902]
[233365345, 69179940, 109441422]
[243714234, 32362445, 133471217]
[154517430, 186727147, 143229555]
[95282921, 131883630, 145312021]
[83435517, 225467304, 190075773]
[160482675, 174482424, 212352596]
[63174497, 133172007, 172456485]
[44567748, 126898771, 40563769]
[76832338, 162807332, 112781217]
[231967018, 133229236, 22797587]
[130878206, 145515555, 88663612]
[35552242, 162669051, 59524808]
[239554898, 231847501, 91087345]
[211510271, 40815467, 175548497]
[133082889, 140333780, 155320344]
[136727690, 211246904, 149091239]
[135890512, 132992953, 174792563]
[135890512, 132992953, 56208068]
[203651932, 134899720, 149269373]
[125742946, 13635891, 245146128]
[68651624, 106338614, 192234507]
[45933536, 152394615, 17027231]
[49431804, 142612358, 202275673]
[10379212, 12391743, 224374018]
[63945555, 123653059, 215029037]
[59461186, 63415468, 188164543]
[28779114, 224985786, 244930028]
[84732876, 229889095, 194764319]
[155770077, 155633713, 139365215]
[20975483, 71259546, 110679471]
[125742946, 165560546, 174815929]
[48016099, 60612335, 202086160]
[24231581, 204363700, 9137591]
[233262282, 87811742, 234803198]
[28779114, 181551140, 225389489]
[147518822, 122122603, 62108925]
[20195691, 248537501, 142218587]
[161888310, 59938753, 23354608]
[102428331, 177733082, 110057018]
[64151556, 161405250, 195711121]
[108346240, 182739968, 13809385]
[164878588, 245665971, 239361230]
[174915493, 10216631, 63535252]
[47818127, 167801621, 190140010]
[59461186, 189110064, 68354762]
[128396256, 156921189, 10897792]
[176878569, 103162700, 102703386]
[104573498, 192955018, 116636324]
[59461186, 189110064, 60975768]
[169744084, 64192398, 61526693]
[115889120, 31020238, 80002491]
[82205394, 64233566, 114738369]
[43279741, 86407373, 10405871]
[84732876, 63102519, 24217405]
[136727690, 201735294, 94776869]
[239393237, 245592069, 106147840]
[8685447, 234393374, 182554661]
[135890512, 132992953, 165411087]
[67798642, 110533589, 88169032]
[185689250, 229926954, 54797374]
[43279741, 63680851, 62233569]
[74886713, 135486134, 195555130]
[123465332, 878901, 20327661]
[163042645, 87527887, 25459004]
[147518822, 122122603, 17759966]
[85279524, 9931594, 224163768]
[50332010, 235653470, 22318070]
[239393237, 245592069, 19580322]
[244452499, 148250918, 132812215]
[140347209, 25798347, 4746789]
[108304558, 39313408, 142133781]
[231317122, 213381071, 125099401]
[230911772, 149319629, 45831936]
[244685538, 92361093, 35015438]
[28779114, 181551140, 10693718]
[28939697, 123364048, 8625813]
[107757587, 58700884, 30086091]
[18886745, 171114377, 117687401]
[239393237, 125604638, 38132746]
[93206151, 120031045, 107306273]
[31297005, 54490622, 177555637]
[32676012, 43798277, 111181810]
[239554898, 46929044, 155946762]
[20975483, 71259546, 154757998]
[133122770, 211224738, 231750648]
[59461186, 155745095, 204759540]
[239679406, 178501979, 145776669]
[67097246, 144831373, 23218058]
[60290327, 14518810, 73343003]
[169717436, 196396330, 148818516]
[106261171, 44990710, 98711191]
[212693721, 210342764, 229074486]
[124206638, 48607635, 177110540]
[45265502, 184898357, 247604306]
[207053706, 37845295, 14019710]
[223787457, 102279757, 115148329]
[24231581, 231409653, 15686011]
[243883955, 86164911, 143273963]
[84732876, 241789311, 87079981]
[24231581, 15527440, 115077231]
[42239749, 151051296, 64429305]
[113599894, 57047357, 202990612]
[16408393, 153037207, 129740669]
[151543221, 193077105, 37711]
[231967018, 30051911, 199547545]
[247488932, 234991084, 164786382]
[117485685, 174210268, 69414715]
[152760441, 41836273, 156866489]
[224589236, 188349347, 59722336]
[207966434, 70493937, 5214990]
[211804832, 131182141, 164370606]
[108906837, 93537068, 238985688]
[60290327, 198465013, 68525970]
[25001273, 207839760, 242454243]
[19175843, 71141250, 57197927]
[84520636, 109802059, 130355635]
[177119877, 83093104, 246756015]
[27929889, 82163150, 241360258]
[233262282, 80724317, 137382658]
[149022243, 154542191, 119408686]
[21720706, 143861235, 242147487]
[64151556, 126709417, 225518242]
[103795362, 77377293, 23101631]
[55808678, 42425852, 223488161]
[63945555, 43536129, 24190740]
[121975721, 42062284, 19586029]
[22619776, 25028571, 25244917]
[115889120, 99949980, 121624696]
[152865647, 34304426, 137931065]
[169313277, 205586708, 25746889]
[63174497, 160842525, 189032511]
[60417925, 70729437, 150888206]
[20195691, 76067494, 61182191]
[85998254, 162985936, 211095688]
[185021265, 120449815, 147179551]
[119048721, 38865535, 217053381]
[184452350, 102640177, 51190890]
[95282921, 131883630, 81879397]
[25001273, 207839760, 150142508]
[243714234, 87964702, 209211911]
[63945555, 45044359, 101248028]
[163042645, 87527887, 45727962]
[117485685, 174210268, 64249836]
[83435517, 160810926, 171332915]
[154023279, 157930057, 11938074]
[87995577, 64817325, 83891635]
[226962391, 5284439, 225451912]
[84732876, 16710477, 227137554]
[132487088, 223658056, 225444381]
[183179259, 132813165, 106597103]
[173377106, 91503710, 147584604]
[88331270, 225549642, 50804711]
[58203596, 113690720, 160202550]
[10106479, 54187530, 237230039]
[230911772, 190094319, 199757566]
[244685538, 202320834, 153445871]
[168520659, 227480005, 221242381]
[211316160, 65884239, 108306416]
[32676012, 195138918, 166195207]
[136301248, 129895494, 214877166]
[131161949, 144682912, 115042588]
[54792871, 223562163, 186136555]
[211804832, 138574305, 103847502]
[196525588, 123491644, 124378034]
[183179259, 89443200, 76318700]
[132487088, 223658056, 19919517]
[169313277, 9510243, 54726766]
[115889120, 72882766, 76610197]
[28939697, 114464836, 89076961]
[247488932, 234991084, 136647324]
[115917063, 218112142, 84156300]
[177119877, 103053215, 214088975]
[171220024, 238949519, 142791749]
[101060348, 29009587, 202686069]
[23310579, 202611236, 225604649]
[96343362, 228324357, 8640905]
[211510271, 40815467, 185976159]
[85279524, 136537575, 8233125]
[151970870, 105653424, 163018936]
[58430490, 28910503, 36801006]
[154551859, 47812082, 16349031]
[19822928, 142531718, 212972382]
[113075252, 78142983, 163930860]
[121690776, 99657203, 214624522]
[190361006, 52513827, 846308]
[113588501, 213680554, 4304201]
[64151556, 161405250, 94308084]
[168408190, 86291210, 160821696]
[187454949, 87298462, 56021701]
[74886713, 135486134, 177912451]
[16205631, 60885310, 240852185]
[124206638, 48607635, 133550074]
[145167082, 229410076, 224054116]
[218281183, 239086158, 110435146]
[205226715, 161852671, 87324449]
[214617228, 115880274, 243656593]
[231317122, 213381071, 207218407]
[184589024, 20669782, 212567201]
[48376133, 51740868, 76643341]
[174915493, 120643602, 85628070]
[141361673, 162202163, 197199765]
[155906635, 105159978, 110976305]
[169717436, 196396330, 57766952]
[117485685, 71142349, 113275482]
[106261171, 126184161, 159372302]
[231967018, 114262984, 96627797]
[214976764, 247775157, 219975535]
[47818127, 142141932, 9334941]
[135890512, 132992953, 138827455]
[68651624, 106338614, 166489447]
[222119453, 30017179, 137904140]
[123465332, 106382318, 26499588]
[224376413, 15682689, 158436452]
[162374829, 125704402, 241834496]
[169744084, 64192398, 176083187]
[184589024, 20669782, 118496941]
[241718137, 240234294, 227459760]
[213579804, 244349371, 130584908]
[60417925, 190170276, 247399339]
[154551859, 47812082, 109568800]
[20621167, 160721844, 217514667]
[58203596, 113690720, 108802810]
[185021265, 204455866, 66955026]
[115889120, 72882766, 79654920]
[121975721, 14824860, 77298143]
[192922221, 26185746, 241903686]
[115917063, 113950444, 118634803]
[239393237, 197938988, 195538260]
[208401552, 97666375, 78244329]
[10737719, 216304733, 96678437]
[133122770, 132100747, 16331389]
[240507357, 54097572, 190252473]
[205226715, 161852671, 65432134]
[245186357, 53095622, 189727345]
[173651877, 238763074, 62351539]
[222119453, 85409032, 82989663]
[28939697, 155234741, 108426756]
[211510271, 40815467, 61774155]
[139407978, 30753859, 146083603]
[139407978, 13422933, 189518590]
[213579804, 244349371, 143990420]
[70079855, 233096751, 13032468]
[239679406, 25346579, 66525943]
[99697683, 8582985, 69698667]
[25001273, 6626874, 247180585]
[123585542, 226332800, 223009514]
[136727690, 211246904, 90510519]
[145423894, 199103165, 155123866]
[117422950, 78440541, 160673153]
[115889120, 99949980, 241234268]
[205407009, 243689949, 129360794]
[40653400, 91940831, 151502322]
[19175843, 157432727, 10060298]
[67615727, 235010115, 42157501]
[132487088, 222841995, 33537263]
[151970870, 105653424, 98714111]
[12733949, 207216632, 89249706]
[61385347, 78634328, 136650933]
[43279741, 86407373, 57545665]
[199976190, 56628013, 167235345]
[243437450, 183223320, 214280332]
[227085835, 146934373, 108976460]
[88797558, 237884803, 88309747]
[140347209, 95659942, 43540402]
[84448557, 165858519, 165288482]
[10106479, 70087705, 48549410]
[10737719, 216304733, 53972644]
[88331270, 202267763, 120227843]
[202536968, 23847113, 125563]
[119279335, 22055829, 109695832]
[20195691, 248537501, 172804392]
[154023279, 116122248, 43124922]
[214018668, 83299561, 14206104]
[194815188, 22571434, 238909914]
[245186357, 56476491, 21738255]
[70080086, 16951683, 170481555]
[159080285, 42171795, 173523092]
[159080285, 121798087, 125030340]
[171220024, 238949519, 219546526]
[218922006, 56951424, 219304543]
[70080086, 16951683, 91708444]
[146595498, 201312670, 105434252]
[46100675, 180066968, 31136692]
[205226715, 1761990, 182476136]
[60949251, 223791664, 194773213]
[152865647, 34304426, 117660081]
[60417925, 96970598, 101872559]
[173932799, 243777372, 127286622]
[63945555, 43536129, 158515313]
[166720794, 133996207, 30421797]
[97733179, 71749796, 20959213]
[174915493, 10216631, 54749286]
[108304558, 216509648, 31794760]
[9953629, 187022359, 5266927]
[172115898, 206470807, 217840942]
[166720794, 133996207, 47607801]
[35552242, 214134677, 76257205]
[223787457, 102279757, 43663840]
[115917063, 103808976, 162046639]
[169744084, 68986932, 86112798]
[211510271, 40815467, 22670264]
[149858644, 36004152, 123712327]
[35552242, 240578518, 97644248]
[117422950, 236487046, 232155207]
[18782487, 203178984, 116088275]
[152051790, 150615245, 120696387]
[228705482, 152868009, 224655726]
[147630629, 151334426, 176389180]
[150812197, 91890892, 214083081]
[204923669, 50635880, 162623551]
[61057997, 92224620, 19445545]
[184794556, 216242527, 232537353]
[200983886, 183438491, 224662581]
[145423894, 39430917, 4614160]
[185021265, 204455866, 130682645]
[37206059, 139096211, 15334133]
[184452350, 117534910, 33647698]
[124619536, 207277790, 174482593]
[222119453, 30017179, 159316056]
[40401329, 76040311, 111395192]
[47818127, 79352044, 128737254]
[123585542, 93817862, 162173067]
[183179259, 132813165, 151536238]
[63174497, 133172007, 211625743]
[208401552, 123724305, 159653775]
[144198019, 80312031, 207702162]
[228705482, 152868009, 84656807]
[131161949, 182719904, 158698586]
[140347209, 25798347, 24826442]
[47818127, 79352044, 144656077]
[126502198, 215249747, 166403201]
[173651877, 210339074, 92300669]
[92642016, 206871972, 40214262]
[169367494, 117013693, 120604522]
[74329510, 39112394, 143983921]
[115958651, 191872259, 42125483]
[243905995, 42611270, 28200857]
[89417505, 243171962, 221386]
[202934950, 97398191, 4152517]
[48016099, 211611580, 90259940]
[117422950, 182157230, 149731032]
[211957614, 126393308, 225116876]
[54792871, 223562163, 98086708]
[25353857, 25548869, 36506686]
[12733949, 207216632, 158486099]
[84520636, 109802059, 98662639]
[61057997, 92224620, 225233608]
[121690776, 99657203, 111231591]
[128833818, 179713442, 177241363]
[225534006, 51753866, 196709433]
[211510271, 46724623, 100413047]
[240973929, 83097505, 20780799]
[85998254, 248045083, 47762079]
[5297002, 160300514, 139195248]
[169717436, 38933966, 99308627]
[63945555, 45044359, 143270356]
[219868898, 21390277, 103463301]
[82212583, 193617759, 216616819]
[203651932, 134899720, 76533797]
[90043963, 150300186, 65480590]
[202536968, 23847113, 173899219]
[116313481, 65756171, 129429516]
[92642016, 206871972, 233901584]
[47818127, 142141932, 56928025]
[245186357, 56476491, 70478236]
[102042198, 246277992, 244283126]
[119048721, 38865535, 7848059]
[173932799, 243777372, 20631365]
[47126416, 35555178, 228417817]
[239393237, 125604638, 181525820]
[205226715, 161852671, 133516433]
[18886745, 225393292, 224215360]
[233365345, 69179940, 12485674]
[24231581, 231409653, 33970092]
[192049153, 243314197, 211744150]
[13886713, 25432361, 207765365]
[82205394, 222031531, 97617751]
[214976764, 192509437, 24841771]
[123585542, 226332800, 40107165]
[13886713, 25432361, 197123458]
[112655291, 83034732, 141615471]
[82205394, 64233566, 23362251]
[155770077, 30143622, 47716800]
[155770077, 30143622, 230501807]
[66929354, 235024254, 86112118]
[18782487, 7884573, 155910154]
[214466091, 35650223, 178754083]
[43279741, 61942618, 189088342]
[160482675, 152741116, 239146778]
[239208748, 140345608, 232161545]
[118692768, 96103195, 243612293]
[27329134, 153546334, 159557643]
[205407009, 148681891, 49070577]
[211804832, 138574305, 242838564]
[205226715, 133867163, 25172156]
[64151556, 126709417, 201525949]
[210253789, 186269903, 154980637]
[210170368, 82551789, 196347829]
[182613668, 118064322, 159697287]
[187793648, 136876475, 46127533]
[139255779, 10547589, 127972107]
[139407978, 28655380, 215341992]
[121690776, 99657203, 41236604]
[23310579, 202611236, 165855675]
[42779529, 94357672, 75107224]
[211725820, 3180768, 165198595]
[232851278, 76379705, 115792511]
[196525588, 123491644, 210637473]
[49986552, 151382489, 227281599]
[54792871, 223562163, 234783771]
[60417925, 238812475, 16758158]
[204923669, 241002532, 122567716]
[141361673, 162202163, 38273119]
[239208748, 140345608, 74979435]
[133122770, 110032371, 97220046]
[8912603, 94169358, 207490728]
[104573498, 192955018, 27152996]
[45303027, 233511466, 235926549]
[88331270, 225549642, 22101724]
[169367494, 206781613, 28616649]
[199976190, 80403497, 174550217]
[189558414, 165918446, 55066234]
[122022488, 195333470, 21486018]
[231317122, 157627508, 110800579]
[224589236, 84806013, 11055792]
[148636840, 209046246, 122601379]
[148907630, 54935486, 74482814]
[83222023, 31285400, 206421746]
[125211972, 143541726, 72909144]
[243883955, 86164911, 156459191]
[60290327, 187049375, 145129309]
[169717436, 38933966, 51760884]
[13886713, 25432361, 223116795]
[35552242, 240578518, 216013926]
[185021265, 204455866, 155201283]
[212693721, 113727514, 32121707]
[132487088, 76511490, 126838645]
[121690776, 99657203, 105956217]
[207053706, 37845295, 4407760]
[145167082, 65085122, 25078209]
[242854898, 196699741, 19623890]
[132487088, 76511490, 195560988]
[155770077, 30143622, 32843462]
[115889120, 104638425, 159651819]
[233262282, 80724317, 137748750]
[169313277, 37558859, 203536624]
[169313277, 175431830, 212330065]
[171272310, 61763503, 22484015]
[76710225, 167739046, 165438592]
[8912603, 94169358, 18536464]
[140347209, 117240589, 218215908]
[108346240, 182739968, 124173827]
[58430490, 172895116, 126801427]
[220463203, 184655377, 61402674]
[136301248, 173237109, 70813067]
[18782487, 180228062, 77982122]
[106261171, 44990710, 105256267]
[20649053, 38514294, 184996350]
[63945555, 167105786, 130426605]
[24231581, 231409653, 14303790]
[108304558, 205317970, 10524905]
[113075252, 78142983, 145207476]
[113075252, 78142983, 108133899]
[82205394, 222031531, 143167547]
[199976190, 56628013, 25675161]
[115917063, 113950444, 182350992]
[190568229, 125161204, 147560909]
[148907630, 162242982, 16682334]
[149835576, 242201754, 54858429]
[194815188, 22571434, 65947782]
[45635097, 32671900, 156812996]
[20975483, 210504506, 196721073]
[58430490, 172895116, 178625316]
[244452499, 124956772, 121446447]
[214617228, 115880274, 82087836]
[211316160, 65884239, 87865373]
[233262282, 183330355, 115522708]
[221589199, 177361711, 188917110]
[169367494, 62025314, 78231942]
[171272310, 61763503, 239942159]
[192049153, 16345858, 157333344]
[99046567, 100569622, 65990793]
[59717361, 134711651, 144501605]
[22619776, 178224923, 22761054]
[121773903, 154727771, 23179543]
[121773903, 154727771, 217329572]
[218542507, 15545, 197233637]
[169717436, 168877842, 145613447]
[176878569, 103162700, 241926563]
[10737719, 216304733, 11888288]
[10971906, 85868500, 230407634]
[74869342, 30527162, 220755953]
[183340201, 105434906, 35636505]
[9953629, 27976225, 215115517]
[64151556, 161405250, 46616119]
[40401329, 133505597, 248407093]
[167539219, 192052900, 12518563]
[147630629, 81750284, 93808454]
[88331270, 225549642, 232802808]
[118692768, 96103195, 166338550]
[139407978, 28655380, 221952859]
[106261171, 124313093, 134126690]
[211804832, 103588449, 62395961]
[239393237, 245592069, 174450374]
[82205394, 222031531, 160041579]
[126015619, 3034421, 95246050]
[192049153, 243314197, 236994653]
[244348276, 212078615, 91704831]
[184029640, 241795741, 217904957]
[141361673, 162202163, 38490121]
[13886713, 84410896, 240084283]
[108304558, 205317970, 83731586]
[19589958, 56927136, 72548603]
[173377106, 208385463, 119406965]
[28939697, 155234741, 173519733]
[163042645, 87527887, 148128611]
[233365345, 69179940, 53226443]
[25353857, 25548869, 12019275]
[221615651, 43084408, 104768416]
[173377106, 137770236, 47560964]
[148907630, 46740253, 81010026]
[10379212, 12391743, 5269103]
[123288860, 18698664, 232119284]
[88797558, 237884803, 38678352]
[205340485, 82942229, 28306033]
[170206712, 12111425, 214226545]
[174915493, 112884756, 226923236]
[94480132, 224496024, 170211559]
[80810737, 179338136, 115826836]
[162649472, 232152585, 8330228]
[121690776, 99657203, 59436915]
[25001273, 207839760, 6365010]
[88279509, 5668991, 25794088]
[220463203, 215679129, 165795427]
[151076444, 37107483, 199659723]
[65902455, 211625757, 180990553]
[154023279, 229367198, 230976030]
[104573498, 192955018, 248908117]
[176878569, 107188144, 57098315]
[152865647, 217823748, 42059579]
[84732876, 241789311, 246663332]
[212693721, 105778852, 215022620]
[211316160, 37095821, 94626450]
[85998254, 248045083, 23181581]
[63174497, 133172007, 23402282]
[149858644, 196436553, 182379394]
[83222023, 31285400, 205745465]
[219868898, 21390277, 2851654]
[199976190, 8845771, 43351176]
[202536968, 98935436, 203276203]
[115889120, 72882766, 229414846]
[216146863, 154355536, 247274865]
[12731419, 188372106, 43780818]
[244685538, 202320834, 18117250]
[218922006, 56951424, 40979271]
[85279524, 125745037, 215982898]
[25001273, 207839760, 167416073]
[140347209, 95659942, 123313652]
[19161165, 156614411, 90276219]
[92642016, 206871972, 207709998]
[185575805, 23814296, 73787222]
[113075252, 2913513, 93920444]
[239208748, 127549583, 67928158]
[45303027, 244040046, 102848157]
[211316160, 178211004, 8294478]
[118348159, 96142024, 177689997]
[99697683, 45418046, 33187799]
[85998254, 248045083, 211161851]
[49431804, 239753856, 240462548]
[118348159, 96142024, 156954588]
[60949251, 223791664, 159639997]
[205340485, 82942229, 179559823]
[164878588, 71104523, 98024612]
[149858644, 196436553, 82718731]
[169744084, 194877969, 168504641]
[47498947, 157859168, 161686644]
[54766111, 6971070, 164739379]
[9953629, 20319404, 119777588]
[21720706, 145548288, 227339087]
[19161165, 79144175, 167165628]
[174915493, 246844864, 162468391]
[228705482, 141241734, 202786714]
[83222023, 31285400, 141931448]
[43279741, 236671125, 213367426]
[48016099, 12649474, 228934017]
[23310579, 202611236, 115406068]
[35552242, 238388034, 80405775]
[138303920, 231655971, 66246167]
[118348159, 41843502, 198222345]
[22619776, 37360844, 82301377]
[20195691, 76067494, 65445584]
[45933536, 152394615, 211239679]
[118348159, 41843502, 207528091]
[236067876, 59899452, 189661507]
[231317122, 213381071, 163885613]
[117155021, 75604729, 248376971]
[205226715, 6410317, 63951859]
[226962391, 159214288, 178842535]
[155506535, 10099291, 220073306]
[213579804, 244349371, 47580151]
[133122770, 110032371, 27455513]
[149022243, 19153549, 5163450]
[20975483, 230656521, 138316140]
[174915493, 151627699, 106916648]
[101060348, 149510120, 172945740]
[23183317, 218987044, 185709082]
[121690776, 115201947, 136745825]
[243437450, 43358678, 118231418]
[60417925, 51741037, 14960633]
[211316160, 65884239, 177755516]
[86090961, 198884680, 54118856]
[169717436, 196396330, 192705456]
[244573357, 141960840, 195526265]
[136301248, 231431900, 204950465]
[174915493, 151627699, 224065373]
[84732876, 16710477, 161430171]
[213662353, 20924377, 10551137]
[12733949, 207216632, 184762125]
[145423894, 69234537, 128632445]
[239393237, 125604638, 61404083]
[32676012, 43798277, 32284419]
[167539219, 192052900, 102100157]
[123465332, 65575915, 12715842]
[118348159, 41843502, 140178002]
[164878588, 180251660, 91094660]
[59461186, 189110064, 31570655]
[181938804, 163199325, 33540865]
[146595498, 201312670, 243784883]
[139407978, 28655380, 31074477]
[88331270, 168225445, 225486002]
[7000320, 111365154, 119477213]
[92409577, 127201543, 182608397]
[207053706, 37845295, 169201316]
[54792871, 223562163, 178724447]
[118692768, 96103195, 50916096]
[10106479, 99839777, 2211394]
[183179259, 132813165, 41859634]
[239679406, 25346579, 10919673]
[212693721, 210342764, 149544840]
[147518822, 122122603, 180735643]
[181938804, 60690532, 3234793]
[205407009, 243689949, 194850606]
[245186357, 51214878, 85245345]
[167760064, 204843996, 95512637]
[155906635, 180949973, 18837139]
[212693721, 113727514, 243861338]
[103795362, 159704805, 16164526]
[104573498, 139736287, 239214711]
[133082889, 140333780, 12092586]
[220463203, 215679129, 80186774]
[243437450, 43358678, 148659420]
[218542507, 27686776, 57877320]
[204923669, 55371512, 133467582]
[13109669, 214844984, 195175909]
[169717436, 214896517, 160185875]
[22619776, 75911925, 68777807]
[63945555, 43536129, 233567826]
[240322167, 86612572, 117604708]
[218281183, 239086158, 236781171]
[233365345, 69179940, 171527904]
[49431804, 24092436, 208964717]
[112868826, 66077729, 201636611]
[162649472, 94017805, 56418915]
[244452499, 136961383, 40857173]
[10106479, 99839777, 84934558]
[106261171, 138199889, 163194369]
[204923669, 199255267, 1306736]
[169367494, 62025314, 17623635]
[121773903, 150308161, 24532338]
[150812197, 207907728, 235158136]
[74869342, 30527162, 173767914]
[214018668, 83299561, 159123448]
[66929354, 235024254, 89271737]
[228705482, 152868009, 242225296]
[82205394, 64233566, 94672767]
[76562561, 138713893, 216947843]
[9953629, 20319404, 239906282]
[160482675, 157441112, 187111597]
[233262282, 231812234, 129135411]
[13886713, 84410896, 181230399]
[187277852, 98149871, 150519044]
[224589236, 111204067, 39597801]
[22619776, 25028571, 235655645]
[60417925, 96970598, 131008585]
[218542507, 15545, 200567594]
[148907630, 143141347, 12408647]
[151076444, 138684335, 68920480]
[173651877, 69134606, 229847385]
[173651877, 238763074, 108914390]
[22619776, 15424767, 80304403]
[117485685, 174210268, 125601198]
[152760441, 85947700, 130312112]
[7000320, 111365154, 20765962]
[59624713, 201443810, 75943601]
[239679406, 25346579, 18587290]
[226583776, 127890130, 75642175]
[246969109, 190382624, 144620607]
[20195691, 248537501, 195929173]
[22619776, 25028571, 123701493]
[139407978, 13422933, 129273449]
[174915493, 10216631, 201309610]
[49986552, 151382489, 40846870]
[231967018, 133229236, 74521970]
[63945555, 123653059, 147481113]
[19161165, 79144175, 110037532]
[43279741, 54733268, 146121583]
[211804832, 138574305, 56455960]
[245186357, 179224212, 40870315]
[101068407, 38221698, 159784727]
[83435517, 87688558, 44060647]
[152865647, 34304426, 62534149]
[240322167, 180066429, 186008341]
[214466091, 35650223, 176810908]
[25697498, 77395586, 48291649]
[162374829, 125704402, 10844027]
[88279509, 60221365, 170568071]
[169367494, 206781613, 33983010]
[211510271, 40815467, 179488464]
[128396256, 77600076, 42988598]
[82232448, 22215910, 166429214]
[195122300, 132357371, 231693937]
[173932799, 243777372, 43024802]
[21720706, 84229291, 238987253]
[218922006, 139790624, 47207530]
[116313481, 65756171, 154826000]
[245186357, 56476491, 36680029]
[147805946, 123986838, 200688587]
[10106479, 48368057, 194237746]
[154023279, 136585538, 33228653]
[183179259, 132813165, 98413988]
[233262282, 231812234, 70075742]
[19175843, 71141250, 228942060]
[123585542, 150509471, 194857191]
[149022243, 19153549, 179985210]
[236794042, 165328491, 166919791]
[32676012, 181814671, 159786182]
[121773903, 150308161, 138481492]
[176832117, 16177437, 189239992]
[245186357, 53095622, 223629894]
[202536968, 98935436, 177735853]
[115889120, 99949980, 45607074]
[19589958, 56927136, 110355028]
[155506535, 10099291, 214865355]
[211316160, 37095821, 58679699]
[148907630, 26611378, 196037266]
[182613668, 241030659, 8645350]
[121975721, 14824860, 73209884]
[115917063, 103808976, 164215512]
[184589024, 20669782, 34482589]
[13886713, 84410896, 170440011]
[243714234, 117825797, 159742590]
[243714234, 87964702, 45324896]
[174744479, 39961540, 184616098]
[149858644, 36004152, 129627491]
[147805946, 82011458, 21780019]
[60417925, 51741037, 151086464]
[124619536, 212270092, 18763595]
[244452499, 148250918, 25491883]
[236794042, 48703567, 233942501]
[176878569, 125470079, 108529963]
[173651877, 210339074, 129188477]
[177119877, 214819640, 128621318]
[161928706, 114233017, 149481580]
[192049153, 16345858, 243732716]
[184029640, 149899682, 102893958]
[240973929, 83532539, 32527346]
[72760936, 12731821, 222657192]
[212693721, 210342764, 152920125]
[94500101, 121980857, 15842790]
[89417505, 243171962, 43737765]
[117485685, 174210268, 98560583]
[10971906, 106455583, 227980092]
[134509180, 133961499, 77013749]
[90480851, 84672421, 181653851]
[48376133, 238699841, 45185333]
[22619776, 109555255, 199440713]
[181938804, 163199325, 123452341]
[19175843, 157432727, 216111811]
[10737719, 216304733, 125512898]
[24846365, 15826856, 161286231]
[139255779, 148161601, 193845292]
[20649053, 159297347, 74642976]
